Fecha,TMAX,TMIN,Prec,TMEDIA,TMAX_Media_Ens,TMIN_Media_Ens,TMEDIA_Media_Ens,Prec_Media_Ens,TMAX_P10,TMAX_P50,TMAX_P90,TMIN_P10,TMIN_P50,TMIN_P90,TMEDIA_P10,TMEDIA_P50,TMEDIA_P90,Prec_P10,Prec_P50,Prec_P90,Prob_Prec_ge_1mm,Prob_Prec_ge_5mm,Prob_Prec_ge_10mm,Prob_Prec_ge_30mm,GD_Tb2,Fuente,TipoDato,CalidadDato,N_miembros,Latitud_grilla,Longitud_grilla,Elevacion_grilla_m,Emision_UTC
2026-08-18,13.200,7.000,0.300,9.871,13.175,7.057,9.849,0.835,12.300,13.200,14.100,6.400,7.000,7.700,9.396,9.871,10.263,0.000,0.300,2.800,31.373,3.922,0.000,0.000,7.871,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-33.750,-59.750,35.000,2026-08-18T10:56:30+00:00
2026-08-19,15.900,3.800,0.000,9.021,15.902,3.867,9.039,0.000,15.300,15.900,16.600,3.300,3.800,4.500,8.500,9.021,9.650,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.021,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-33.750,-59.750,35.000,2026-08-18T10:56:30+00:00
2026-08-20,18.600,4.800,0.000,11.083,18.282,4.776,11.105,0.000,16.500,18.600,19.700,3.700,4.800,5.900,10.179,11.083,11.821,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.083,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-33.750,-59.750,35.000,2026-08-18T10:56:30+00:00
2026-08-21,12.200,4.600,0.000,8.604,12.206,4.716,8.649,0.018,11.000,12.200,13.300,3.300,4.600,5.800,7.671,8.604,9.650,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.604,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-33.750,-59.750,35.000,2026-08-18T10:56:30+00:00
2026-08-22,12.700,1.800,0.000,6.712,12.924,2.067,7.153,0.000,11.900,12.700,14.000,0.600,1.800,4.300,6.179,6.712,9.017,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.712,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-33.750,-59.750,35.000,2026-08-18T10:56:30+00:00
2026-08-23,13.200,2.900,0.000,7.775,13.516,3.539,8.204,0.124,11.400,13.200,15.700,1.100,2.900,7.300,6.867,7.775,10.458,0.000,0.000,0.400,3.922,0.000,0.000,0.000,5.775,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-33.750,-59.750,35.000,2026-08-18T10:56:30+00:00
2026-08-24,14.100,6.500,0.000,9.308,14.216,6.331,9.612,0.392,11.300,14.100,17.300,3.900,6.500,8.400,7.529,9.308,11.987,0.000,0.000,1.400,13.725,1.961,0.000,0.000,7.308,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-33.750,-59.750,35.000,2026-08-18T10:56:30+00:00
