Fecha,TMAX,TMIN,Prec,TMEDIA,TMAX_P10,TMAX_P50,TMAX_P90,TMIN_P10,TMIN_P50,TMIN_P90,TMEDIA_P10,TMEDIA_P50,TMEDIA_P90,Prec_P10,Prec_P50,Prec_P90,Prec_Media_Ens,Prob_Prec_ge_1mm,Prob_Prec_ge_5mm,Prob_Prec_ge_10mm,Prob_Prec_ge_30mm,GD_Tb2,Fuente,TipoDato,CalidadDato,N_miembros,Latitud_grilla,Longitud_grilla,Elevacion_grilla_m,Emision_UTC
2026-07-09,11.251,5.198,0.000,8.034,10.300,11.200,12.200,4.400,5.100,6.100,7.663,7.996,8.621,0.000,0.000,0.600,0.190,1.961,0.000,0.000,0.000,6.034,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-38.500,-60.250,116.000,2026-07-09T20:16:24+00:00
2026-07-10,8.988,5.906,1.400,7.190,8.100,9.000,9.700,5.000,6.000,6.700,6.767,7.146,7.708,0.200,1.400,3.700,1.659,66.667,0.000,0.000,0.000,5.190,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-38.500,-60.250,116.000,2026-07-09T20:16:24+00:00
2026-07-11,9.653,4.459,2.800,6.884,8.600,9.500,10.900,2.500,4.300,6.400,5.975,6.913,7.721,0.400,2.800,5.900,3.092,78.431,17.647,1.961,0.000,4.884,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-38.500,-60.250,116.000,2026-07-09T20:16:24+00:00
2026-07-12,10.757,1.890,0.000,5.645,10.000,10.700,11.500,-0.300,2.100,3.900,4.150,5.538,6.904,0.000,0.000,0.100,0.047,0.000,0.000,0.000,0.000,3.645,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-38.500,-60.250,116.000,2026-07-09T20:16:24+00:00
2026-07-13,12.388,2.833,0.000,7.143,10.900,12.400,13.600,1.000,2.600,4.800,5.858,6.992,8.612,0.000,0.000,0.000,0.004,0.000,0.000,0.000,0.000,5.143,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-38.500,-60.250,116.000,2026-07-09T20:16:24+00:00
2026-07-14,14.367,7.275,0.000,10.024,12.300,14.300,16.100,6.200,7.300,8.400,8.625,9.967,11.037,0.000,0.000,0.000,0.008,0.000,0.000,0.000,0.000,8.024,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-38.500,-60.250,116.000,2026-07-09T20:16:24+00:00
2026-07-15,15.935,6.575,0.000,10.534,13.700,16.200,17.700,4.800,6.700,7.900,9.237,10.646,11.733,0.000,0.000,0.000,0.024,1.961,0.000,0.000,0.000,8.534,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-38.500,-60.250,116.000,2026-07-09T20:16:24+00:00
