Fecha,TMAX,TMIN,Prec,TMEDIA,TMAX_Media_Ens,TMIN_Media_Ens,TMEDIA_Media_Ens,Prec_Media_Ens,TMAX_P10,TMAX_P50,TMAX_P90,TMIN_P10,TMIN_P50,TMIN_P90,TMEDIA_P10,TMEDIA_P50,TMEDIA_P90,Prec_P10,Prec_P50,Prec_P90,Prob_Prec_ge_1mm,Prob_Prec_ge_5mm,Prob_Prec_ge_10mm,Prob_Prec_ge_30mm,GD_Tb2,Fuente,TipoDato,CalidadDato,N_miembros,Latitud_grilla,Longitud_grilla,Elevacion_grilla_m,Emision_UTC
2026-08-07,13.600,4.500,0.000,8.600,13.573,4.453,8.616,0.000,13.300,13.600,13.800,4.000,4.500,4.800,8.371,8.600,8.921,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.600,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-33.750,-59.750,35.000,2026-08-07T11:25:40+00:00
2026-08-08,13.700,6.000,0.000,9.062,13.645,5.935,9.075,0.035,13.100,13.700,14.000,5.300,6.000,6.700,8.600,9.062,9.513,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.062,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-33.750,-59.750,35.000,2026-08-07T11:25:40+00:00
2026-08-09,13.600,3.700,0.000,7.792,13.561,3.720,7.792,0.000,13.100,13.600,14.000,3.100,3.700,4.500,7.354,7.792,8.204,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.792,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-33.750,-59.750,35.000,2026-08-07T11:25:40+00:00
2026-08-10,12.000,2.800,0.000,6.737,12.031,2.773,6.708,0.000,11.400,12.000,12.800,2.000,2.800,3.500,6.150,6.737,7.254,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.737,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-33.750,-59.750,35.000,2026-08-07T11:25:40+00:00
2026-08-11,11.900,2.900,0.000,6.938,11.961,2.906,6.990,0.022,11.400,11.900,12.600,2.000,2.900,4.300,6.342,6.938,7.763,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.938,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-33.750,-59.750,35.000,2026-08-07T11:25:40+00:00
2026-08-12,9.900,5.400,2.000,7.046,9.943,5.086,7.130,2.639,7.900,9.900,11.500,3.900,5.400,6.000,6.487,7.046,7.862,0.000,2.000,6.500,64.706,17.647,1.961,0.000,5.046,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-33.750,-59.750,35.000,2026-08-07T11:25:40+00:00
2026-08-13,12.600,5.900,0.200,8.250,12.400,5.839,8.469,1.318,10.000,12.600,14.400,4.500,5.900,7.100,7.554,8.250,9.612,0.000,0.200,5.200,31.373,11.765,0.000,0.000,6.250,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-33.750,-59.750,35.000,2026-08-07T11:25:40+00:00
