Fecha,TMAX,TMIN,Prec,TMEDIA,TMAX_Media_Ens,TMIN_Media_Ens,TMEDIA_Media_Ens,Prec_Media_Ens,TMAX_P10,TMAX_P50,TMAX_P90,TMIN_P10,TMIN_P50,TMIN_P90,TMEDIA_P10,TMEDIA_P50,TMEDIA_P90,Prec_P10,Prec_P50,Prec_P90,Prob_Prec_ge_1mm,Prob_Prec_ge_5mm,Prob_Prec_ge_10mm,Prob_Prec_ge_30mm,GD_Tb2,Fuente,TipoDato,CalidadDato,N_miembros,Latitud_grilla,Longitud_grilla,Elevacion_grilla_m,Emision_UTC
2026-08-20,18.900,5.800,0.000,11.658,18.806,5.916,11.676,0.000,18.000,18.900,19.400,5.000,5.800,6.700,11.271,11.658,12.062,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.658,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-33.750,-59.750,35.000,2026-08-20T10:57:38+00:00
2026-08-21,12.400,4.600,0.000,8.942,12.347,4.557,8.989,0.000,11.500,12.400,13.000,3.700,4.600,5.200,8.321,8.942,9.638,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.942,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-33.750,-59.750,35.000,2026-08-20T10:57:38+00:00
2026-08-22,13.200,1.100,0.000,6.692,13.159,1.047,6.762,0.000,12.600,13.200,13.700,0.500,1.100,1.600,6.283,6.692,7.196,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.692,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-33.750,-59.750,35.000,2026-08-20T10:57:38+00:00
2026-08-23,13.700,2.300,0.000,7.671,13.627,2.473,7.699,0.010,12.100,13.700,14.700,1.500,2.300,3.700,6.867,7.671,8.688,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.671,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-33.750,-59.750,35.000,2026-08-20T10:57:38+00:00
2026-08-24,13.300,5.100,0.000,8.654,13.369,5.155,8.844,0.096,11.500,13.300,15.400,3.300,5.100,7.400,7.454,8.654,10.292,0.000,0.000,0.300,1.961,0.000,0.000,0.000,6.654,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-33.750,-59.750,35.000,2026-08-20T10:57:38+00:00
2026-08-25,16.100,6.700,0.000,10.683,15.990,6.657,10.509,0.022,14.100,16.100,17.400,5.300,6.700,8.000,9.279,10.683,11.438,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.683,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-33.750,-59.750,35.000,2026-08-20T10:57:38+00:00
2026-08-26,19.300,8.500,0.600,12.954,19.078,8.557,12.924,0.820,16.900,19.300,21.100,7.200,8.500,10.400,11.729,12.954,14.458,0.000,0.600,1.600,35.294,3.922,0.000,0.000,10.954,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-33.750,-59.750,35.000,2026-08-20T10:57:38+00:00
