Fecha,TMAX,TMIN,Prec,TMEDIA,TMAX_Media_Ens,TMIN_Media_Ens,TMEDIA_Media_Ens,Prec_Media_Ens,TMAX_P10,TMAX_P50,TMAX_P90,TMIN_P10,TMIN_P50,TMIN_P90,TMEDIA_P10,TMEDIA_P50,TMEDIA_P90,Prec_P10,Prec_P50,Prec_P90,Prob_Prec_ge_1mm,Prob_Prec_ge_5mm,Prob_Prec_ge_10mm,Prob_Prec_ge_30mm,GD_Tb2,Fuente,TipoDato,CalidadDato,N_miembros,Latitud_grilla,Longitud_grilla,Elevacion_grilla_m,Emision_UTC
2026-09-25,25.800,13.400,0.000,19.354,25.855,13.447,19.298,0.000,25.100,25.800,26.400,12.700,13.400,14.100,18.667,19.354,19.812,0.000,0.000,0.000,0.000,0.000,0.000,0.000,17.354,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-33.750,-59.750,35.000,2026-09-25T15:33:38+00:00
2026-09-26,25.700,13.300,0.000,19.158,25.733,13.306,19.085,0.608,24.900,25.700,26.500,12.200,13.300,14.500,18.296,19.158,19.875,0.000,0.000,0.800,9.804,1.961,1.961,0.000,17.158,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-33.750,-59.750,35.000,2026-09-25T15:33:38+00:00
2026-09-27,20.500,14.300,6.600,17.363,20.651,14.300,17.418,12.859,18.700,20.500,23.100,12.800,14.300,15.600,15.963,17.363,18.721,0.300,6.600,36.400,78.431,56.863,35.294,17.647,15.363,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-33.750,-59.750,35.000,2026-09-25T15:33:38+00:00
2026-09-28,21.300,15.500,4.400,17.796,20.924,15.486,17.786,5.480,18.800,21.300,22.600,14.400,15.500,16.500,16.933,17.796,18.654,0.600,4.400,12.600,78.431,45.098,15.686,0.000,15.796,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-33.750,-59.750,35.000,2026-09-25T15:33:38+00:00
2026-09-29,22.300,13.900,4.000,17.621,22.012,13.865,17.475,6.673,20.600,22.300,23.400,12.900,13.900,15.000,16.562,17.621,18.408,0.400,4.000,17.300,82.353,45.098,21.569,0.000,15.621,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-33.750,-59.750,35.000,2026-09-25T15:33:38+00:00
2026-09-30,19.200,9.700,0.000,14.129,19.406,9.961,14.297,0.420,17.700,19.200,21.900,8.600,9.700,11.700,13.046,14.129,15.425,0.000,0.000,0.600,9.804,1.961,0.000,0.000,12.129,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-33.750,-59.750,35.000,2026-09-25T15:33:38+00:00
2026-10-01,20.500,10.200,0.000,14.929,20.869,10.376,15.152,0.106,18.000,20.500,24.400,8.200,10.200,13.300,12.975,14.929,18.121,0.000,0.000,0.400,3.922,0.000,0.000,0.000,12.929,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-33.750,-59.750,35.000,2026-09-25T15:33:38+00:00
