Fecha,TMAX,TMIN,Prec,TMEDIA,TMAX_Media_Ens,TMIN_Media_Ens,TMEDIA_Media_Ens,Prec_Media_Ens,TMAX_P10,TMAX_P50,TMAX_P90,TMIN_P10,TMIN_P50,TMIN_P90,TMEDIA_P10,TMEDIA_P50,TMEDIA_P90,Prec_P10,Prec_P50,Prec_P90,Prob_Prec_ge_1mm,Prob_Prec_ge_5mm,Prob_Prec_ge_10mm,Prob_Prec_ge_30mm,GD_Tb2,Fuente,TipoDato,CalidadDato,N_miembros,Latitud_grilla,Longitud_grilla,Elevacion_grilla_m,Emision_UTC
2026-09-25,25.800,13.300,0.000,19.104,25.782,13.298,19.131,0.000,25.200,25.800,26.500,12.600,13.300,13.900,18.713,19.104,19.558,0.000,0.000,0.000,0.000,0.000,0.000,0.000,17.104,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-33.750,-59.750,35.000,2026-09-25T21:57:21+00:00
2026-09-26,25.900,13.500,0.000,19.238,25.873,13.302,19.242,0.380,25.300,25.900,26.400,12.200,13.500,14.000,18.812,19.238,19.675,0.000,0.000,0.600,7.843,1.961,0.000,0.000,17.238,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-33.750,-59.750,35.000,2026-09-25T21:57:21+00:00
2026-09-27,22.300,15.100,2.000,18.517,22.494,15.129,18.517,6.990,20.800,22.300,24.800,14.000,15.100,16.600,17.521,18.517,20.083,0.000,2.000,21.500,56.863,27.451,17.647,7.843,16.517,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-33.750,-59.750,35.000,2026-09-25T21:57:21+00:00
2026-09-28,21.200,15.700,2.100,18.062,21.447,15.661,18.132,4.284,19.400,21.200,23.500,14.600,15.700,16.600,16.829,18.062,19.242,0.300,2.100,10.500,76.471,31.373,13.725,0.000,16.062,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-33.750,-59.750,35.000,2026-09-25T21:57:21+00:00
2026-09-29,21.500,13.400,7.000,17.033,21.341,13.576,17.033,8.104,19.200,21.500,23.000,12.800,13.400,14.700,16.188,17.033,18.033,0.900,7.000,17.000,86.275,62.745,33.333,0.000,15.033,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-33.750,-59.750,35.000,2026-09-25T21:57:21+00:00
2026-09-30,18.600,9.600,0.000,14.004,18.492,9.708,14.005,0.224,16.500,18.600,20.700,8.500,9.600,11.300,12.721,14.004,15.588,0.000,0.000,0.600,1.961,1.961,0.000,0.000,12.004,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-33.750,-59.750,35.000,2026-09-25T21:57:21+00:00
2026-10-01,20.500,9.600,0.000,14.833,20.869,9.798,15.123,0.075,18.000,20.500,24.400,7.900,9.600,11.300,13.021,14.833,17.667,0.000,0.000,0.200,3.922,0.000,0.000,0.000,12.833,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble_P50,51,-33.750,-59.750,35.000,2026-09-25T21:57:21+00:00
