Fecha,TMAX,TMIN,Prec,TMEDIA,TMAX_P10,TMAX_P50,TMAX_P90,TMIN_P10,TMIN_P50,TMIN_P90,TMEDIA_P10,TMEDIA_P50,TMEDIA_P90,Prec_P10,Prec_P50,Prec_P90,Prec_Media_Ens,Prob_Prec_ge_1mm,Prob_Prec_ge_5mm,Prob_Prec_ge_10mm,Prob_Prec_ge_30mm,GD_Tb2,Fuente,TipoDato,CalidadDato,N_miembros,Latitud_grilla,Longitud_grilla,Elevacion_grilla_m,Emision_UTC
2026-07-08,13.535,7.451,0.000,9.986,11.900,13.400,15.200,6.800,7.500,8.300,9.150,10.033,10.671,0.000,0.000,0.300,0.112,0.000,0.000,0.000,0.000,7.986,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-38.500,-60.250,116.000,2026-07-09T02:59:41+00:00
2026-07-09,11.327,5.318,0.000,8.221,10.200,11.200,12.600,3.900,5.400,6.300,7.675,8.208,8.638,0.000,0.000,0.600,0.186,5.882,0.000,0.000,0.000,6.221,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-38.500,-60.250,116.000,2026-07-09T02:59:41+00:00
2026-07-10,8.929,6.210,4.600,7.367,7.900,8.700,10.400,5.100,6.400,7.000,6.587,7.458,8.000,1.300,4.600,9.400,4.865,92.157,47.059,9.804,0.000,5.367,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-38.500,-60.250,116.000,2026-07-09T02:59:41+00:00
2026-07-11,9.825,5.406,4.500,7.368,8.600,9.900,11.000,3.600,5.700,6.800,6.717,7.421,8.088,1.400,4.500,8.700,4.953,96.078,41.176,5.882,0.000,5.368,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-38.500,-60.250,116.000,2026-07-09T02:59:41+00:00
2026-07-12,10.643,2.896,0.000,6.294,9.700,10.500,11.500,0.800,2.800,4.800,5.079,6.138,7.721,0.000,0.000,0.700,0.237,9.804,0.000,0.000,0.000,4.294,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-38.500,-60.250,116.000,2026-07-09T02:59:41+00:00
2026-07-13,12.492,2.990,0.000,7.314,10.700,12.600,14.200,0.600,2.800,5.200,5.321,7.388,9.263,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.314,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-38.500,-60.250,116.000,2026-07-09T02:59:41+00:00
2026-07-14,14.896,7.055,0.000,10.139,12.900,14.800,17.200,5.000,7.300,8.700,8.858,10.258,11.742,0.000,0.000,0.000,0.004,0.000,0.000,0.000,0.000,8.139,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-38.500,-60.250,116.000,2026-07-09T02:59:41+00:00
