Fecha,TMAX,TMIN,Prec,TMEDIA,TMAX_P10,TMAX_P50,TMAX_P90,TMIN_P10,TMIN_P50,TMIN_P90,TMEDIA_P10,TMEDIA_P50,TMEDIA_P90,Prec_P10,Prec_P50,Prec_P90,Prec_Media_Ens,Prob_Prec_ge_1mm,Prob_Prec_ge_5mm,Prob_Prec_ge_10mm,Prob_Prec_ge_30mm,GD_Tb2,Fuente,TipoDato,CalidadDato,N_miembros,Latitud_grilla,Longitud_grilla,Elevacion_grilla_m,Emision_UTC
2026-07-11,9.725,3.104,5.100,7.170,9.000,9.700,10.700,2.200,2.800,4.400,6.792,7.183,7.496,3.000,5.100,7.100,5.118,100.000,56.863,0.000,0.000,5.170,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-38.500,-60.250,116.000,2026-07-11T19:40:14+00:00
2026-07-12,10.347,1.043,0.000,4.671,9.800,10.300,10.900,0.100,0.900,2.400,4.021,4.562,5.383,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.671,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-38.500,-60.250,116.000,2026-07-11T19:40:14+00:00
2026-07-13,12.157,2.498,0.000,6.896,11.600,12.100,12.800,1.500,2.600,3.300,6.196,6.888,7.587,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.896,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-38.500,-60.250,116.000,2026-07-11T19:40:14+00:00
2026-07-14,14.063,6.843,0.000,9.605,13.200,14.000,15.000,6.300,6.700,7.600,9.117,9.504,10.071,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.605,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-38.500,-60.250,116.000,2026-07-11T19:40:14+00:00
2026-07-15,16.247,7.300,0.000,10.897,14.700,16.500,17.500,6.100,7.500,8.700,10.229,10.892,11.629,0.000,0.000,0.000,0.055,1.961,0.000,0.000,0.000,8.897,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-38.500,-60.250,116.000,2026-07-11T19:40:14+00:00
2026-07-16,17.475,8.555,0.000,12.456,15.600,17.700,19.700,6.600,8.400,10.800,10.954,12.454,14.275,0.000,0.000,1.400,0.510,19.608,1.961,0.000,0.000,10.456,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-38.500,-60.250,116.000,2026-07-11T19:40:14+00:00
2026-07-17,15.122,6.882,2.800,11.079,11.800,14.900,18.700,4.400,6.400,9.500,8.950,10.700,13.783,0.000,2.800,21.000,6.378,58.824,33.333,21.569,3.922,9.079,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-38.500,-60.250,116.000,2026-07-11T19:40:14+00:00
