Fecha,TMAX,TMIN,Prec,TMEDIA,TMAX_P10,TMAX_P50,TMAX_P90,TMIN_P10,TMIN_P50,TMIN_P90,TMEDIA_P10,TMEDIA_P50,TMEDIA_P90,Prec_P10,Prec_P50,Prec_P90,Prec_Media_Ens,Prob_Prec_ge_1mm,Prob_Prec_ge_5mm,Prob_Prec_ge_10mm,Prob_Prec_ge_30mm,GD_Tb2,Fuente,TipoDato,CalidadDato,N_miembros,Latitud_grilla,Longitud_grilla,Elevacion_grilla_m,Emision_UTC
2026-07-17,16.973,8.320,1.000,13.834,16.100,17.000,18.100,7.500,8.300,9.200,13.221,14.008,14.517,0.300,1.000,5.300,2.078,52.941,15.686,1.961,0.000,11.834,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-38.500,-60.250,116.000,2026-07-17T11:51:12+00:00
2026-07-18,12.259,5.647,1.500,8.321,10.900,12.300,13.600,5.000,5.600,6.400,7.654,8.308,8.900,0.300,1.500,7.200,2.508,66.667,11.765,3.922,0.000,6.321,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-38.500,-60.250,116.000,2026-07-17T11:51:12+00:00
2026-07-19,12.376,4.063,0.000,7.252,11.000,12.400,14.100,3.100,3.900,5.000,6.608,7.217,7.896,0.000,0.000,0.300,0.149,3.922,0.000,0.000,0.000,5.252,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-38.500,-60.250,116.000,2026-07-17T11:51:12+00:00
2026-07-20,9.308,4.637,2.400,6.730,7.600,9.200,10.900,3.100,4.600,6.000,5.779,6.779,7.567,0.000,2.400,13.200,4.575,58.824,31.373,15.686,0.000,4.730,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-38.500,-60.250,116.000,2026-07-17T11:51:12+00:00
2026-07-21,10.416,3.555,0.200,6.649,8.900,10.400,12.000,1.400,3.200,5.800,5.229,6.587,8.242,0.000,0.200,2.900,1.022,31.373,7.843,0.000,0.000,4.649,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-38.500,-60.250,116.000,2026-07-17T11:51:12+00:00
2026-07-22,11.400,4.222,0.600,7.336,9.600,11.300,13.200,1.700,4.500,6.900,5.638,7.325,9.154,0.000,0.600,6.000,1.806,35.294,11.765,3.922,0.000,5.336,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-38.500,-60.250,116.000,2026-07-17T11:51:12+00:00
2026-07-23,13.627,5.537,0.000,8.721,11.400,13.600,15.800,3.700,5.400,7.600,7.438,8.800,10.138,0.000,0.000,2.400,1.027,29.412,5.882,1.961,0.000,6.721,ECMWF_IFS_ENS_025,Pronostico,Mediana_ensamble,51,-38.500,-60.250,116.000,2026-07-17T11:51:12+00:00
